"MSSubClass","MSZoning","LotFrontage","LotArea","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","Fence","MiscFeature","MoSold","SaleType","SaleCondition","type","housse_age","garage_age","remod_since"
"190","RM",41,5852,"No.alley.access","IR3","Bnk","Corner","Gtl","OldTown","Feedr","2fmCon","2.5Unf","7","5","Gable","MetalSd","MetalSd","Stone","1","TA","Fa","BrkTil","TA","Fa","No","Rec",169,"Unf","No",851,1020,"TA","N","FuseF",978,886,"No",1864,"0","0","2","1","6","1","TA","9","Typ","0","No.Fireplace","No.Garage","No.Garage","0",0,"No.Garage","No.Garage","N",0,"Yes","Yes","No","No","None","None","5","WD","Normal","test",">80","No_Garage","1"
"50","RM",60,5160,"No.alley.access","Reg","Lvl","Corner","Gtl","IDOTRR","Norm","1Fam","1.5Fin","6","6","Gable","MetalSd","MetalSd","None","None","TA","Fa","BrkTil","TA","TA","No","Unf",0,"Unf","No",1204,1204,"TA","Y","FuseA",1204,462,"No",1666,"0","0","1","0","3","1","TA","4","Typ","0","No.Fireplace","Detchd","Unf","1",384,"Fa","TA","Y",0,"No","Yes","No","No","None","None","8","WD","Normal","test",">80",">60",">60"
"85","RM",86,5160,"Grvl","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","1Fam","SFoyer","4","6","Hip","MetalSd","MetalSd","None","None","TA","Gd","PConc","Gd","Fa","Av","BLQ",749,"Rec","Yes",46,858,"TA","Y","SBrkr",892,0,"No",892,"1","0","1","0","1","1","Gd","5","Min2","0","No.Fireplace","No.Garage","No.Garage","0",0,"No.Garage","No.Garage","N",0,"No","Yes","No","Yes","None","None","7","COD","Abnorml","test",">80","No_Garage",">60"
"190","RM",60,10320,"Grvl","Reg","Bnk","Inside","Gtl","IDOTRR","Artery","2fmCon","2Story","6","7","Gable","MetalSd","MetalSd","None","None","TA","Gd","CBlock","TA","TA","No","Rec",276,"ALQ","Yes",160,698,"Ex","Y","FuseF",754,649,"No",1403,"1","0","1","1","3","1","TA","7","Typ","0","No.Fireplace","Detchd","Unf","1",308,"TA","TA","Y",0,"No","Yes","No","No","None","None","2","WD","Normal","test",">80",">60","3"
"20","RL",50,4280,"No.alley.access","IR1","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story","4","9","Gable","MetalSd","MetalSd","None","None","TA","Gd","CBlock","Fa","TA","No","Unf",0,"Unf","No",560,560,"Ex","Y","FuseA",704,0,"No",704,"0","1","1","0","2","1","Fa","4","Typ","0","No.Fireplace","CarPort","Unf","1",220,"TA","TA","Y",0,"No","Yes","No","No","None","None","9","WD","Normal","test","5",">60","1"
"90","RL",60,10800,"No.alley.access","Reg","Lvl","Inside","Gtl","Edwards","Norm","Duplex","1Story","5","5","Gable","Plywood","Plywood","None","None","TA","Gd","CBlock","Gd","Gd","Gd","GLQ",1200,"Unf","No",0,1200,"TA","Y","SBrkr",1200,0,"No",1200,"3","0","3","0","3","1","TA","5","Typ","0","No.Fireplace","No.Garage","No.Garage","0",0,"No.Garage","No.Garage","Y",120,"No","No","No","No","None","None","3","WD","Alloca","test","3","No_Garage","2"
"90","RL",69.33,10547,"No.alley.access","IR1","Lvl","Inside","Gtl","Edwards","Norm","Duplex","SFoyer","5","5","Gable","Plywood","Plywood","None","None","TA","TA","PConc","Gd","Gd","Gd","GLQ",1152,"Unf","No",0,1152,"TA","Y","SBrkr",1152,0,"No",1152,"2","0","2","0","2","2","TA","6","Typ","0","No.Fireplace","Detchd","Unf","1",252,"TA","Fa","N",0,"No","No","No","No","None","None","7","WD","Normal","test","4","6","2"
"50","RL",60,9780,"No.alley.access","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1.5Fin","5","3","Gable","MetalSd","MetalSd","None","None","TA","TA","PConc","TA","TA","No","Unf",0,"Unf","No",585,585,"TA","N","FuseA",687,425,"No",1112,"1","0","2","0","4","1","TA","6","Typ","0","No.Fireplace","Detchd","Unf","1",226,"Po","Po","N",0,"No","No","No","No","None","None","3","WD","Normal","test","6",">60",">60"
"20","RL",75,11625,"No.alley.access","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story","5","6","Hip","HdBoard","HdBoard","BrkFace","1","TA","TA","CBlock","TA","TA","No","BLQ",527,"Unf","No",525,1052,"TA","Y","SBrkr",1052,0,"No",1052,"0","0","1","1","3","1","TA","6","Typ","1","Po","Attchd","Fin","1",668,"TA","TA","Y",0,"Yes","No","No","No","None","None","4","WD","Abnorml","test","5","3","3"
"85","RL",67.68,8014,"No.alley.access","IR1","Lvl","CulDSac","Gtl","Sawyer","Norm","1Fam","SFoyer","6","5","Gable","Plywood","HdBoard","BrkFace","1","TA","TA","CBlock","Gd","TA","Gd","GLQ",456,"Unf","No",0,456,"TA","Y","SBrkr",1034,0,"No",1034,"0","1","1","0","3","1","TA","5","Typ","1","Fa","Basment","Fin","2",504,"TA","TA","Y",0,"No","No","No","No","None","None","6","WD","Normal","test","4","4","2"
"80","RL",88,15400,"No.alley.access","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","SLvl","5","5","Hip","HdBoard","HdBoard","None","None","TA","TA","CBlock","TA","Gd","No","Unf",0,"Unf","No",552,552,"TA","Y","SBrkr",904,611,"Yes",1774,"0","0","2","0","4","1","TA","8","Typ","1","TA","Attchd","Unf","1",384,"TA","TA","Y",290,"Yes","No","No","No","None","None","7","WD","Normal","test","5","5","3"
"80","RL",88,15312,"No.alley.access","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","SLvl","6","5","Hip","Wd Sdng","Wd Sdng","BrkFace","1","TA","TA","CBlock","TA","TA","Av","BLQ",588,"Unf","No",550,1138,"Ex","Y","SBrkr",1138,0,"No",1138,"0","1","1","0","3","1","TA","6","Typ","1","TA","Attchd","RFn","2",480,"TA","TA","Y",0,"No","No","No","Yes","MnPrv","None","3","COD","Normal","test","5","6","3"
"80","RL",93.78,15584,"No.alley.access","Reg","Lvl","Inside","Gtl","ClearCr","Norm","1Fam","SLvl","5","5","Hip","Wd Sdng","Wd Sdng","BrkFace","2","TA","TA","CBlock","TA","TA","Mn","Unf",0,"Unf","No",825,825,"Ex","Y","SBrkr",2071,0,"No",2071,"0","1","1","1","4","1","TA","9","Typ","1","TA","Attchd","Unf","1",336,"TA","TA","Y",131,"Yes","No","No","No","None","None","10","WD","Normal","test","5","6","3"
"20","RL",69.33,9000,"No.alley.access","Reg","Lvl","Corner","Gtl","Sawyer","Norm","1Fam","1Story","2","2","Gable","Wd Sdng","Wd Sdng","None","None","TA","TA","Slab","No.Basement","No.Basement","No.Basement","No.Basement",0,"No.Basement","No",0,0,"Fa","N","SBrkr",660,0,"No",660,"0","0","1","0","2","1","Fa","5","Min2","0","No.Fireplace","No.Garage","No.Garage","0",0,"No.Garage","No.Garage","N",0,"No","Yes","No","No","None","None","6","WD","Normal","test","5","No_Garage",">60"
"20","RL",78.56,15635,"No.alley.access","IR1","Lvl","CulDSac","Gtl","Edwards","Norm","1Fam","1Story","4","5","Gable","VinylSd","VinylSd","None","None","TA","TA","CBlock","No.Basement","No.Basement","No.Basement","No.Basement",0,"No.Basement","No",0,0,"TA","Y","SBrkr",1383,0,"No",1383,"0","0","1","0","2","1","TA","6","Mod","0","No.Fireplace","Attchd","Unf","2",498,"Fa","TA","Y",0,"No","Yes","No","Yes","None","None","10","WD","Normal","test","5","4","3"
"20","RL",68,9571,"No.alley.access","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1Story","5","5","Hip","MetalSd","MetalSd","None","None","TA","TA","CBlock","TA","TA","No","Rec",257,"Unf","No",816,1073,"TA","Y","FuseA",1073,0,"No",1073,"1","0","1","0","2","1","TA","5","Typ","0","No.Fireplace","Attchd","Unf","1",340,"TA","TA","Y",0,"No","No","No","No","GdPrv","None","2","WD","Normal","test","5","6","3"
"60","RL",50,9350,"No.alley.access","Reg","Bnk","Inside","Gtl","Edwards","Norm","1Fam","2Story","6","7","Hip","MetalSd","MetalSd","None","None","TA","TA","CBlock","TA","TA","No","BLQ",342,"Unf","No",405,747,"Ex","Y","SBrkr",892,747,"No",1639,"0","0","1","1","3","1","Gd","6","Typ","1","Gd","Detchd","Unf","1",240,"TA","TA","Y",0,"Yes","No","No","No","None","None","7","WD","Normal","test","5",">60",">60"
"20","RL",62,7440,"No.alley.access","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1Story","5","6","Gable","Wd Sdng","Wd Sdng","None","None","TA","TA","CBlock","Gd","TA","No","BLQ",173,"Unf","No",916,1089,"TA","Y","SBrkr",1089,0,"No",1089,"1","0","1","0","3","1","TA","5","Typ","1","Gd","Detchd","RFn","1",252,"TA","TA","P",328,"No","No","No","No","MnPrv","None","9","WD","Normal","test","5","6","3"
"120","RL",42,4235,"No.alley.access","Reg","Lvl","Inside","Gtl","Edwards","Norm","TwnhsE","1Story","5","5","Gable","HdBoard","HdBoard","BrkFace","1","Gd","TA","CBlock","Gd","TA","Mn","GLQ",552,"ALQ","Yes",104,1049,"TA","Y","SBrkr",1049,0,"No",1049,"1","0","2","0","2","1","Gd","5","Typ","0","No.Fireplace","Attchd","Fin","1",266,"TA","TA","Y",0,"Yes","No","No","No","None","None","2","WD","Normal","test","3","3","2"
"80","RL",74,10778,"No.alley.access","IR1","Lvl","Inside","Gtl","SawyerW","Feedr","1Fam","SLvl","7","6","Gable","HdBoard","HdBoard","None","None","Gd","TA","PConc","Gd","TA","No","GLQ",460,"ALQ","Yes",308,1054,"Gd","Y","SBrkr",1061,0,"No",1061,"1","0","1","1","1","1","Gd","4","Typ","0","No.Fireplace","Attchd","Unf","2",462,"TA","TA","Y",114,"Yes","No","No","No","None","None","7","WD","Normal","test","3","3","1"
"80","RL",66,19255,"No.alley.access","IR1","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","SLvl","6","5","Gable","Wd Sdng","Wd Sdng","BrkFace","1","Gd","TA","CBlock","Gd","TA","Av","Rec",70,"GLQ","Yes",0,520,"Gd","Y","SBrkr",1338,0,"No",1338,"0","0","1","1","2","1","Gd","5","Min2","1","Po","Attchd","Unf","2",576,"TA","TA","Y",0,"No","No","No","No","None","Yes","9","WD","Normal","test","3","3","2"
"60","RL",85,10560,"No.alley.access","Reg","Lvl","Corner","Gtl","SawyerW","Norm","1Fam","2Story","7","5","Gable","VinylSd","VinylSd","None","None","Gd","Gd","PConc","Gd","Gd","No","GLQ",474,"Unf","No",605,1079,"Ex","Y","SBrkr",1079,800,"No",1879,"1","0","2","1","3","1","Gd","8","Typ","1","TA","Attchd","RFn","2",473,"TA","TA","Y",400,"Yes","Yes","No","No","MnPrv","None","8","WD","Normal","test","2","2","1"
"70","RL",120,26400,"No.alley.access","Reg","Bnk","FR2","Gtl","SawyerW","Feedr","1Fam","2Story","5","7","Gable","HdBoard","HdBoard","None","None","Gd","TA","PConc","No.Basement","No.Basement","No.Basement","No.Basement",0,"No.Basement","No",0,0,"Ex","Y","SBrkr",1288,728,"No",2016,"0","0","1","0","4","1","TA","7","Mod","1","TA","Attchd","Unf","2",576,"TA","TA","P",0,"No","No","No","No","None","None","6","WD","Normal","test",">80",">60","1"
"90","RL",64,7018,"No.alley.access","Reg","Lvl","Inside","Gtl","SawyerW","Feedr","Duplex","2Story","5","5","Gable","HdBoard","HdBoard","None","None","TA","TA","Slab","No.Basement","No.Basement","No.Basement","No.Basement",0,"No.Basement","No",0,0,"TA","Y","SBrkr",1114,1114,"No",2228,"0","0","2","0","6","2","TA","8","Typ","0","No.Fireplace","Detchd","Unf","2",720,"TA","TA","Y",73,"No","No","No","No","None","None","6","WD","Alloca","test","4","4","2"
"90","RL",64,7018,"No.alley.access","Reg","Bnk","Inside","Gtl","SawyerW","Norm","Duplex","1Story","5","5","Gable","HdBoard","HdBoard","None","None","TA","TA","Slab","No.Basement","No.Basement","No.Basement","No.Basement",0,"No.Basement","No",0,0,"TA","Y","SBrkr",1535,0,"No",1535,"0","0","2","0","4","2","TA","8","Typ","0","No.Fireplace","Attchd","Unf","2",400,"TA","TA","Y",0,"No","No","No","No","GdPrv","None","6","WD","Alloca","test","4","4","2"
"90","RL",64,7040,"No.alley.access","Reg","Lvl","Inside","Gtl","SawyerW","Feedr","Duplex","SFoyer","5","5","Gable","Plywood","Plywood","BrkFace","1","TA","TA","CBlock","Gd","TA","Av","GLQ",1094,"Unf","No",0,1094,"TA","Y","SBrkr",1229,0,"No",1229,"2","0","0","2","2","2","Gd","6","Typ","2","TA","Detchd","Unf","2",672,"TA","TA","Y",120,"No","No","No","No","None","None","6","WD","Alloca","test","4","4","2"
"90","RL",64,7007,"No.alley.access","Reg","Bnk","Inside","Gtl","SawyerW","Norm","Duplex","1Story","5","5","Gable","HdBoard","HdBoard","None","None","TA","TA","Slab","No.Basement","No.Basement","No.Basement","No.Basement",0,"No.Basement","No",0,0,"TA","Y","SBrkr",1513,0,"No",1513,"0","0","2","0","4","2","TA","8","Typ","0","No.Fireplace","Attchd","Unf","2",400,"TA","TA","Y",0,"No","No","No","No","None","None","6","WD","Alloca","test","4","4","2"
"90","RL",76.9,11855,"No.alley.access","Reg","Lvl","Inside","Gtl","SawyerW","Norm","Duplex","2Story","7","5","Hip","VinylSd","VinylSd","BrkFace","1","TA","TA","PConc","Ex","TA","No","GLQ",820,"Unf","No",348,1168,"Ex","Y","SBrkr",1168,1619,"No",2787,"2","0","4","2","6","2","TA","8","Typ","2","TA","BuiltIn","Fin","4",820,"TA","TA","Y",312,"No","No","No","No","None","None","10","WD","Normal","test","2","2","1"
"90","RL",74.32,7939,"No.alley.access","Reg","Lvl","Inside","Gtl","SawyerW","Feedr","Duplex","2Story","7","5","Hip","VinylSd","VinylSd","BrkFace","1","TA","TA","PConc","Ex","TA","No","GLQ",820,"Unf","No",348,1168,"Ex","Y","SBrkr",1168,1619,"No",2787,"2","0","4","2","6","2","TA","8","Typ","2","TA","BuiltIn","Fin","4",820,"TA","TA","Y",312,"No","No","No","No","None","None","10","WD","Normal","test","2","2","1"
"90","RL",74.98,7976,"No.alley.access","Reg","Lvl","Inside","Gtl","SawyerW","Feedr","Duplex","2Story","7","5","Hip","VinylSd","VinylSd","BrkFace","1","TA","TA","PConc","Ex","TA","No","GLQ",820,"Unf","No",348,1168,"Ex","Y","SBrkr",1168,1619,"No",2787,"2","0","4","2","6","2","TA","8","Typ","2","TA","BuiltIn","Fin","4",820,"TA","TA","Y",312,"No","No","No","No","None","None","10","WD","Normal","test","2","2","1"
"20","RL",84,10933,"No.alley.access","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","9","5","Hip","VinylSd","VinylSd","Stone","1","Ex","TA","PConc","Ex","TA","Gd","GLQ",1021,"Unf","No",534,1555,"Ex","Y","SBrkr",1680,0,"No",1680,"1","0","1","1","1","1","Ex","8","Typ","1","Gd","Attchd","Fin","3",1138,"TA","TA","Y",185,"Yes","No","No","No","None","None","7","New","Partial","test","1","1","1"
"20","RL",65,10816,"No.alley.access","IR1","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","9","5","Gable","VinylSd","VinylSd","Stone","2","Ex","TA","PConc","Ex","TA","Gd","GLQ",1104,"Unf","No",616,1720,"Ex","Y","SBrkr",1720,0,"No",1720,"1","0","2","0","3","1","Ex","8","Typ","1","Gd","Attchd","RFn","3",846,"TA","TA","Y",208,"Yes","No","No","No","None","None","11","WD","Normal","test","1","1","1"
"20","RL",71,9178,"No.alley.access","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","8","5","Gable","VinylSd","VinylSd","None","None","Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf","No",1468,1468,"Ex","Y","SBrkr",1468,0,"No",1468,"0","0","2","0","3","1","Gd","6","Typ","1","Gd","Attchd","RFn","3",904,"TA","TA","Y",192,"Yes","No","No","No","None","None","6","WD","Normal","test","1","1","1"
"20","RL",77,11422,"No.alley.access","IR1","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","8","5","Hip","VinylSd","VinylSd","Stone","2","Gd","TA","PConc","Ex","TA","Av","GLQ",1359,"Unf","No",479,1838,"Ex","Y","SBrkr",1838,0,"No",1838,"1","0","2","0","3","1","Gd","7","Typ","2","Gd","Attchd","RFn","2",524,"TA","TA","Y",154,"Yes","No","No","No","None","None","4","WD","Normal","test","1","1","1"
"20","RL",64,6762,"No.alley.access","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","7","5","Gable","VinylSd","VinylSd","None","None","Gd","TA","PConc","Gd","TA","Av","GLQ",902,"Unf","No",380,1282,"Ex","Y","SBrkr",1290,0,"No",1290,"1","0","2","0","2","1","Gd","6","Typ","1","Gd","Attchd","RFn","2",662,"TA","TA","Y",168,"No","No","No","No","None","None","5","WD","Normal","test","1","1","1"
"20","RL",95,10324,"No.alley.access","IR1","Lvl","Corner","Gtl","CollgCr","Norm","1Fam","1Story","8","5","Gable","VinylSd","VinylSd","BrkFace","1","Gd","TA","PConc","Gd","TA","Av","GLQ",872,"Unf","No",382,1254,"Ex","Y","SBrkr",1254,0,"No",1254,"1","0","2","0","2","1","Gd","5","Typ","0","No.Fireplace","Attchd","RFn","3",810,"TA","TA","Y",168,"Yes","No","No","No","None","None","3","WD","Normal","test","1","1","1"
"20","RL",78,11645,"No.alley.access","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","8","5","Gable","VinylSd","VinylSd","Stone","1","Gd","TA","PConc","Ex","TA","Gd","GLQ",24,"Unf","No",1474,1498,"Ex","Y","SBrkr",1498,0,"No",1498,"0","0","2","0","3","1","Gd","7","Typ","1","Gd","Attchd","Fin","3",844,"TA","TA","Y",144,"Yes","No","No","No","None","None","3","WD","Normal","test","1","1","1"
"60","RL",79,11646,"No.alley.access","IR1","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story","6","5","Gable","VinylSd","VinylSd","None","None","Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf","No",704,704,"Ex","Y","SBrkr",704,718,"No",1422,"0","0","2","1","3","1","Gd","7","Typ","1","Gd","Attchd","Fin","2",440,"TA","TA","Y",36,"Yes","No","No","No","None","None","7","WD","Normal","test","1","1","1"
"60","RL",78.9966666666667,16698,"No.alley.access","IR1","HLS","CulDSac","Mod","ClearCr","Norm","1Fam","2Story","7","5","Gable","VinylSd","VinylSd","None","None","Gd","TA","PConc","Gd","TA","Av","GLQ",800,"Unf","No",649,1449,"Gd","Y","SBrkr",944,815,"No",1759,"1","0","2","1","3","1","Gd","7","Typ","1","TA","Attchd","Unf","2",525,"TA","TA","Y",150,"Yes","No","No","No","None","None","6","WD","Normal","test","2","2","1"
"20","RL",65,9757,"No.alley.access","Reg","Low","Inside","Mod","CollgCr","Norm","1Fam","1Story","5","7","Gable","VinylSd","VinylSd","None","None","TA","Gd","PConc","TA","TA","No","ALQ",755,"Unf","No",235,990,"Ex","Y","SBrkr",990,0,"No",990,"1","0","1","0","3","1","TA","5","Typ","0","No.Fireplace","Attchd","RFn","1",440,"TA","TA","Y",66,"No","No","No","Yes","None","None","10","WD","Normal","test","2","2","1"
"20","RL",65,14753,"No.alley.access","IR2","Low","Inside","Gtl","CollgCr","PosN","1Fam","1Story","7","5","Gable","VinylSd","VinylSd","None","None","TA","TA","PConc","Gd","TA","Mn","GLQ",950,"Unf","No",513,1463,"Ex","Y","SBrkr",1463,0,"No",1463,"1","0","2","0","3","1","TA","5","Typ","0","No.Fireplace","Attchd","Fin","2",539,"TA","TA","Y",0,"Yes","No","No","No","GdPrv","None","12","WD","Normal","test","2","2","1"
"60","RL",70,8750,"No.alley.access","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story","6","5","Gable","VinylSd","VinylSd","BrkFace","1","TA","TA","PConc","Gd","TA","No","GLQ",606,"Unf","No",322,928,"Ex","Y","SBrkr",928,844,"No",1772,"1","0","2","1","3","1","TA","7","Typ","1","TA","Attchd","RFn","2",492,"TA","TA","Y",150,"Yes","No","No","No","None","None","4","WD","Normal","test","2","2","1"
"20","RL",65,10739,"No.alley.access","IR1","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","7","5","Gable","VinylSd","VinylSd","BrkFace","1","Gd","TA","PConc","Gd","TA","No","GLQ",1259,"Unf","No",172,1431,"Ex","Y","SBrkr",1444,0,"No",1444,"1","0","2","0","3","1","Gd","6","Typ","0","No.Fireplace","Attchd","RFn","2",577,"TA","TA","Y",144,"Yes","No","No","No","None","None","4","WD","Normal","test","1","1","1"
"20","RL",75,11166,"No.alley.access","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","7","5","Gable","VinylSd","VinylSd","BrkFace","1","Gd","TA","PConc","Gd","TA","Mn","GLQ",24,"Unf","No",1468,1492,"Ex","Y","SBrkr",1492,0,"No",1492,"0","0","2","0","3","1","Gd","6","Typ","1","TA","Attchd","RFn","2",608,"TA","TA","Y",0,"Yes","No","No","Yes","None","None","7","WD","Family","test","1","1","1"
"20","RL",55.02,16269,"No.alley.access","IR1","Lvl","CulDSac","Gtl","CollgCr","Norm","1Fam","1Story","5","5","Gable","MetalSd","MetalSd","BrkFace","1","TA","TA","BrkTil","Gd","TA","Av","GLQ",625,"Unf","No",282,907,"TA","Y","SBrkr",907,0,"No",907,"0","0","1","0","3","1","TA","5","Typ","0","No.Fireplace","Attchd","Unf","1",343,"TA","TA","Y",72,"No","No","No","No","MnPrv","None","7","WD","Normal","test","4","4","2"
"20","RL",76,6950,"No.alley.access","IR1","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","5","7","Gable","HdBoard","HdBoard","BrkFace","1","TA","TA","CBlock","TA","TA","No","ALQ",710,"BLQ","Yes",132,914,"TA","Y","SBrkr",914,0,"No",914,"1","0","1","0","2","1","TA","5","Typ","0","No.Fireplace","Attchd","Unf","2",444,"TA","TA","Y",0,"No","No","No","No","None","None","10","WD","Normal","test","4","4","2"
"20","RL",90,11664,"No.alley.access","Reg","Lvl","Corner","Gtl","CollgCr","Norm","1Fam","1Story","7","5","Hip","VinylSd","VinylSd","None","None","Gd","TA","PConc","Gd","TA","Av","GLQ",1234,"Unf","No",335,1569,"Ex","Y","SBrkr",1611,0,"No",1611,"1","0","2","0","3","1","Gd","6","Typ","0","No.Fireplace","Attchd","RFn","3",1231,"TA","TA","Y",262,"Yes","No","No","No","None","None","9","WD","Normal","test","1","1","1"
"60","RL",84.62,12334,"No.alley.access","IR1","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story","8","5","Gable","VinylSd","VinylSd","BrkFace","1","Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf","No",1068,1068,"Ex","Y","SBrkr",1068,1116,"No",2184,"0","0","2","1","4","1","Gd","8","Typ","1","Gd","BuiltIn","RFn","2",570,"TA","TA","Y",192,"Yes","No","No","No","None","None","6","WD","Normal","test","1","1","1"
"60","RL",70,8749,"No.alley.access","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story","7","5","Gable","VinylSd","VinylSd","None","None","Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf","No",840,840,"Ex","Y","SBrkr",840,885,"No",1725,"0","0","2","1","3","1","Gd","6","Typ","0","No.Fireplace","Attchd","RFn","2",550,"TA","TA","Y",0,"Yes","No","No","No","None","None","11","WD","Normal","test","1","1","1"
"60","RL",84.25,11250,"No.alley.access","Reg","Lvl","Corner","Gtl","CollgCr","Norm","1Fam","2Story","7","5","Gable","VinylSd","VinylSd","None","None","Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf","No",944,944,"Ex","Y","SBrkr",944,926,"No",1870,"0","0","2","1","3","1","Gd","6","Typ","0","No.Fireplace","Attchd","RFn","2",608,"TA","TA","Y",256,"Yes","No","No","No","None","None","5","WD","Normal","test","1","1","1"
"20","RL",90,15750,"No.alley.access","Reg","Lvl","FR3","Gtl","CollgCr","Feedr","1Fam","1Story","8","5","Gable","VinylSd","VinylSd","BrkFace","2","Gd","TA","PConc","Gd","TA","Gd","GLQ",1246,"Unf","No",216,1462,"Ex","Y","SBrkr",1513,0,"No",1513,"1","0","2","0","2","1","Gd","5","Typ","1","TA","Attchd","Fin","2",521,"TA","TA","Y",135,"Yes","No","No","No","None","None","6","WD","Normal","test","2","2","1"
"20","RL",82.5933333333333,12782,"No.alley.access","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","8","5","Hip","HdBoard","HdBoard","BrkFace","1","Gd","TA","PConc","Ex","TA","Gd","GLQ",1360,"Unf","No",462,1822,"Ex","Y","SBrkr",1828,0,"No",1828,"1","0","2","0","3","1","Gd","7","Typ","1","Gd","Attchd","Fin","2",523,"TA","TA","Y",194,"Yes","No","No","No","None","None","6","WD","Normal","test","1","1","1"
